sector,from_iso3,to_iso3,dggo
Agriculture,ESP,SVN,1445652.75390625
Agriculture,TWN,SVN,0.0
Agriculture,CHN,SVN,414180.267578125
Agriculture,AUS,SVN,6422.9453125
Agriculture,LVA,SVN,18200.501953125
Agriculture,IRL,SVN,21044.392578125
Agriculture,DNK,SVN,232398.896484375
Agriculture,MLT,SVN,876.1875
Agriculture,FIN,SVN,1327.4921875
Agriculture,RoW,SVN,-36909501.234375
Agriculture,JPN,SVN,6305.427734375
Agriculture,TUR,SVN,-133744.54296875
Agriculture,ITA,SVN,6184134.8125
Agriculture,AUT,SVN,4177723.044921875
Agriculture,IND,SVN,-359574.43359375
Agriculture,RUS,SVN,9557.794921875
Agriculture,CZE,SVN,987243.20703125
Agriculture,MEX,SVN,9664.560546875
Agriculture,BRA,SVN,492427.044921875
Agriculture,GRC,SVN,249833.734375
Agriculture,USA,FRA,39325721.306640625
Agriculture,LUX,FRA,1896098.638671875
Agriculture,SWE,FRA,922266.783203125
Agriculture,DEU,FRA,33896825.50390625
Agriculture,IDN,FRA,-3935140.44140625
Agriculture,BGR,FRA,4602142.158203125
Agriculture,GBR,FRA,19109569.96484375
Agriculture,CAN,FRA,5958963.17578125
Agriculture,KOR,FRA,281470.20703125
Agriculture,CYP,FRA,58081.38671875
Agriculture,BEL,FRA,59198420.376953125
Agriculture,HUN,FRA,7615705.619140625
Agriculture,PRT,FRA,3890061.576171875
Agriculture,POL,FRA,7624822.3125
Agriculture,NLD,FRA,80739888.509765625
Agriculture,ROU,FRA,0.0
Agriculture,SVN,FRA,27484.958984375
Agriculture,FRA,FRA,0.0
Agriculture,EST,FRA,36326.947265625
Agriculture,SVK,FRA,769287.875
Agriculture,LTU,FRA,484268.103515625
Agriculture,ESP,FRA,131478238.19726562
Agriculture,TWN,FRA,0.0
Agriculture,CHN,FRA,8314208.095703125
Agriculture,AUS,FRA,3337673.6640625
Agriculture,LVA,FRA,1038137.75
Agriculture,IRL,FRA,8510659.66796875
Agriculture,DNK,FRA,18471959.27734375
Agriculture,MLT,FRA,174320.677734375
Agriculture,FIN,FRA,239913.09765625
Agriculture,RoW,FRA,-706825272.00195312
Agriculture,JPN,FRA,681344.30859375
Agriculture,TUR,FRA,555326.689453125
Agriculture,ITA,FRA,29537135.041015625
Agriculture,AUT,FRA,2062900.470703125
Agriculture,IND,FRA,-2694277.115234375
Agriculture,RUS,FRA,154336.470703125
Agriculture,CZE,FRA,2252492.296875
Agriculture,MEX,FRA,1681828.609375
Agriculture,BRA,FRA,16204159.1484375
Agriculture,GRC,FRA,2342851.900390625
Agriculture,USA,EST,636977.83984375
Agriculture,LUX,EST,44.361328125
Agriculture,SWE,EST,593369.095703125
Agriculture,DEU,EST,683250.833984375
Agriculture,IDN,EST,-39512.005859375
Agriculture,BGR,EST,16035.59765625
Agriculture,GBR,EST,45055.373046875
Agriculture,CAN,EST,202743.841796875
Agriculture,KOR,EST,34.09765625
Agriculture,CYP,EST,893.25
Agriculture,BEL,EST,301591.578125
Agriculture,HUN,EST,279278.365234375
Agriculture,PRT,EST,17233.90234375
Agriculture,POL,EST,1395501.8671875
Agriculture,NLD,EST,2481290.84375
Agriculture,ROU,EST,0.0
Agriculture,SVN,EST,2159.068359375
Agriculture,FRA,EST,334178.16015625
Agriculture,EST,EST,0.0
Agriculture,SVK,EST,13439.95703125
Agriculture,LTU,EST,3253770.283203125
Agriculture,ESP,EST,1721193.232421875
Agriculture,TWN,EST,0.0
Agriculture,CHN,EST,255254.630859375
Agriculture,AUS,EST,80.7890625
Agriculture,LVA,EST,5131771.34765625
Agriculture,IRL,EST,0.0
Agriculture,DNK,EST,621302.41796875
Agriculture,MLT,EST,0.0
Agriculture,FIN,EST,1426968.57421875
Agriculture,RoW,EST,-39484603.279296875
Agriculture,JPN,EST,581.4375
Agriculture,TUR,EST,49989.453125
Agriculture,ITA,EST,517101.185546875
Agriculture,AUT,EST,12897.041015625
Agriculture,IND,EST,-63161.50390625
Agriculture,RUS,EST,266021.6953125
Agriculture,CZE,EST,167367.841796875
Agriculture,MEX,EST,7389.619140625
Agriculture,BRA,EST,439795.490234375
Agriculture,GRC,EST,17274.517578125
Agriculture,USA,SVK,400454.443359375
Agriculture,LUX,SVK,8412.162109375
Agriculture,SWE,SVK,3591.10546875
Agriculture,DEU,SVK,2985741.513671875
Agriculture,IDN,SVK,-210431.09375
Agriculture,BGR,SVK,89897.220703125
Agriculture,GBR,SVK,29321.654296875
Agriculture,CAN,SVK,155651.037109375
Agriculture,KOR,SVK,2359.814453125
Agriculture,CYP,SVK,17597.83203125
Agriculture,BEL,SVK,701266.580078125
Agriculture,HUN,SVK,3377806.095703125
Agriculture,PRT,SVK,2852.9375
Agriculture,POL,SVK,2293261.67578125
Agriculture,NLD,SVK,1194348.734375
Agriculture,ROU,SVK,0.0
Agriculture,SVN,SVK,60626.091796875
Agriculture,FRA,SVK,910610.94921875
Agriculture,EST,SVK,223.845703125
Agriculture,SVK,SVK,0.0
Agriculture,LTU,SVK,24506.791015625
Agriculture,ESP,SVK,1095071.712890625
Agriculture,TWN,SVK,0.0
Agriculture,CHN,SVK,406460.07421875
Agriculture,AUS,SVK,52329.291015625
Agriculture,LVA,SVK,26447.125
Agriculture,IRL,SVK,41182.78125
Agriculture,DNK,SVK,208253.603515625
Agriculture,MLT,SVK,0.0
Agriculture,FIN,SVK,5184.134765625
Agriculture,RoW,SVK,-31631485.181640625
Agriculture,JPN,SVK,1231.427734375
Agriculture,TUR,SVK,-13731.087890625
Agriculture,ITA,SVK,1010189.791015625
Agriculture,AUT,SVK,401328.03125
Agriculture,IND,SVK,-56496.779296875
Agriculture,RUS,SVK,2671.376953125
Agriculture,CZE,SVK,4625495.375
Agriculture,MEX,SVK,21788.51953125
Agriculture,BRA,SVK,147324.583984375
Agriculture,GRC,SVK,143318.51171875
Agriculture,USA,LTU,850370.28515625
Agriculture,LUX,LTU,78.607421875
Agriculture,SWE,LTU,-315273.662109375
Agriculture,DEU,LTU,1602132.13671875
Agriculture,IDN,LTU,-796991.115234375
Agriculture,BGR,LTU,230470.677734375
Agriculture,GBR,LTU,14977.328125
Agriculture,CAN,LTU,18619.828125
Agriculture,KOR,LTU,2681.84375
Agriculture,CYP,LTU,495.14453125
Agriculture,BEL,LTU,524203.73046875
Agriculture,HUN,LTU,249857.857421875
Agriculture,PRT,LTU,3875.791015625
Agriculture,POL,LTU,6412023.369140625
Agriculture,NLD,LTU,6009596.197265625
Agriculture,ROU,LTU,0.0
Agriculture,SVN,LTU,5839.228515625
Agriculture,FRA,LTU,399277.560546875
Agriculture,EST,LTU,256124.478515625
Agriculture,SVK,LTU,36181.849609375
Agriculture,LTU,LTU,0.0
Agriculture,ESP,LTU,515134.228515625
Agriculture,TWN,LTU,0.0
Agriculture,CHN,LTU,209233.8046875
Agriculture,AUS,LTU,0.0
Agriculture,LVA,LTU,2172584.763671875
Agriculture,IRL,LTU,3661.685546875
Agriculture,DNK,LTU,780140.8125
Agriculture,MLT,LTU,0.0
Agriculture,FIN,LTU,27270.53515625
Agriculture,RoW,LTU,-22766651.599609375
Agriculture,JPN,LTU,203.658203125
Agriculture,TUR,LTU,-270483.333984375
Agriculture,ITA,LTU,716822.806640625
Agriculture,AUT,LTU,11141.74609375
Agriculture,IND,LTU,-138256.123046875
Agriculture,RUS,LTU,96658.248046875
Agriculture,CZE,LTU,180021.6328125
Agriculture,MEX,LTU,2357.5
Agriculture,BRA,LTU,1024973.109375
Agriculture,GRC,LTU,-17578.61328125
Agriculture,USA,ESP,63352224.271484375
Agriculture,LUX,ESP,74205.7421875
Agriculture,SWE,ESP,1388810.505859375
Agriculture,DEU,ESP,17195275.119140625
Agriculture,IDN,ESP,-5709005.4921875
Agriculture,BGR,ESP,19845566.71484375
Agriculture,GBR,ESP,15683313.951171875
Agriculture,CAN,ESP,17772067.654296875
Agriculture,KOR,ESP,82751.912109375
Agriculture,CYP,ESP,90519.0
Agriculture,BEL,ESP,6452562.095703125
Agriculture,HUN,ESP,6096316.13671875
Agriculture,PRT,ESP,23509208.970703125
Agriculture,POL,ESP,10098316.505859375
Agriculture,NLD,ESP,31352796.931640625
Agriculture,ROU,ESP,0.0
Agriculture,SVN,ESP,61640.212890625
Agriculture,FRA,ESP,160430126.75585937
Agriculture,EST,ESP,732733.853515625
Agriculture,SVK,ESP,374611.23046875
Agriculture,LTU,ESP,3161357.2421875
Agriculture,ESP,ESP,0.0
Agriculture,TWN,ESP,0.0
Agriculture,CHN,ESP,7947594.78515625
Agriculture,AUS,ESP,2149325.822265625
Agriculture,LVA,ESP,2550583.728515625
Agriculture,IRL,ESP,5473171.212890625
Agriculture,DNK,ESP,21916982.7890625
Agriculture,MLT,ESP,71027.40234375
Agriculture,FIN,ESP,124122.279296875
Agriculture,RoW,ESP,-642377477.29101562
Agriculture,JPN,ESP,173610.56640625
Agriculture,TUR,ESP,-794954.919921875
Agriculture,ITA,ESP,14080222.990234375
Agriculture,AUT,ESP,253137.052734375
Agriculture,IND,ESP,-5300584.609375
Agriculture,RUS,ESP,626661.259765625
Agriculture,CZE,ESP,474186.966796875
Agriculture,MEX,ESP,1132844.6953125
Agriculture,BRA,ESP,42338224.958984375
Agriculture,GRC,ESP,1712013.005859375
Agriculture,USA,TWN,0.0
Agriculture,LUX,TWN,0.0
Agriculture,SWE,TWN,0.0
Agriculture,DEU,TWN,0.0
Agriculture,IDN,TWN,0.0
Agriculture,BGR,TWN,0.0
Agriculture,GBR,TWN,0.0
Agriculture,CAN,TWN,0.0
Agriculture,KOR,TWN,0.0
Agriculture,CYP,TWN,0.0
Agriculture,BEL,TWN,0.0
Agriculture,HUN,TWN,0.0
Agriculture,PRT,TWN,0.0
Agriculture,POL,TWN,0.0
Agriculture,NLD,TWN,0.0
Agriculture,ROU,TWN,0.0
Agriculture,SVN,TWN,0.0
Agriculture,FRA,TWN,0.0
Agriculture,EST,TWN,0.0
Agriculture,SVK,TWN,0.0
Agriculture,LTU,TWN,0.0
Agriculture,ESP,TWN,0.0
Agriculture,TWN,TWN,0.0
Agriculture,CHN,TWN,0.0
Agriculture,AUS,TWN,0.0
Agriculture,LVA,TWN,0.0
Agriculture,IRL,TWN,0.0
Agriculture,DNK,TWN,0.0
Agriculture,MLT,TWN,0.0
Agriculture,FIN,TWN,0.0
Agriculture,JPN,TWN,0.0
Agriculture,TUR,TWN,0.0
Agriculture,ITA,TWN,0.0
Agriculture,AUT,TWN,0.0
Agriculture,IND,TWN,0.0
Agriculture,RUS,TWN,0.0
Agriculture,CZE,TWN,0.0
Agriculture,MEX,TWN,0.0
Agriculture,BRA,TWN,0.0
Agriculture,GRC,TWN,0.0
Agriculture,USA,CHN,990190698.9453125
Agriculture,LUX,CHN,2310.13671875
Agriculture,SWE,CHN,14840.380859375
Agriculture,DEU,CHN,2924682.32421875
Agriculture,IDN,CHN,-53778681.583984375
Agriculture,BGR,CHN,22496.2890625
Agriculture,GBR,CHN,1011648.455078125
Agriculture,CAN,CHN,152406788.25585937
Agriculture,KOR,CHN,2439929.345703125
Agriculture,CYP,CHN,3222.19140625
Agriculture,BEL,CHN,1428870.005859375
Agriculture,HUN,CHN,170316.4609375
Agriculture,PRT,CHN,313224.833984375
Agriculture,POL,CHN,23677.384765625
Agriculture,NLD,CHN,2553891.072265625
Agriculture,ROU,CHN,0.0
Agriculture,SVN,CHN,1946.865234375
Agriculture,FRA,CHN,11012799.345703125
Agriculture,EST,CHN,1641.662109375
Agriculture,SVK,CHN,444847.939453125
Agriculture,LTU,CHN,24551.037109375
Agriculture,ESP,CHN,657836.255859375
Agriculture,TWN,CHN,0.0
Agriculture,CHN,CHN,0.0
Agriculture,AUS,CHN,39605637.98046875
Agriculture,LVA,CHN,29297.84375
Agriculture,IRL,CHN,272068.1875
Agriculture,DNK,CHN,10442102.353515625
Agriculture,MLT,CHN,88.265625
Agriculture,FIN,CHN,1487563.900390625
Agriculture,RoW,CHN,-1539800321.9355469
Agriculture,JPN,CHN,2175017.14453125
Agriculture,TUR,CHN,-135400.076171875
Agriculture,ITA,CHN,558908.404296875
Agriculture,AUT,CHN,13450.064453125
Agriculture,IND,CHN,-19796942.73828125
Agriculture,RUS,CHN,41777203.1875
Agriculture,CZE,CHN,673386.404296875
Agriculture,MEX,CHN,721153.81640625
Agriculture,BRA,CHN,208044149.95507812
Agriculture,GRC,CHN,40541.595703125
Agriculture,USA,AUS,26842924.232421875
Agriculture,LUX,AUS,0.0
Agriculture,SWE,AUS,2133.794921875
Agriculture,DEU,AUS,1563855.21875
Agriculture,IDN,AUS,-1096576.888671875
Agriculture,BGR,AUS,32714.517578125
Agriculture,GBR,AUS,1059358.705078125
Agriculture,CAN,AUS,1394398.798828125
Agriculture,KOR,AUS,363871.2265625
Agriculture,CYP,AUS,119.134765625
Agriculture,BEL,AUS,86091.873046875
Agriculture,HUN,AUS,65921.09765625
Agriculture,PRT,AUS,16998.734375
Agriculture,POL,AUS,25195.568359375
Agriculture,NLD,AUS,2996712.896484375
Agriculture,ROU,AUS,0.0
Agriculture,SVN,AUS,3025.740234375
Agriculture,FRA,AUS,1455036.595703125
Agriculture,EST,AUS,0.0
Agriculture,SVK,AUS,3233.54296875
Agriculture,LTU,AUS,1286.267578125
Agriculture,ESP,AUS,427384.79296875
Agriculture,TWN,AUS,0.0
Agriculture,CHN,AUS,6824807.888671875
Agriculture,AUS,AUS,0.0
Agriculture,LVA,AUS,383.48046875
Agriculture,IRL,AUS,693260.8203125
Agriculture,DNK,AUS,274822.970703125
Agriculture,MLT,AUS,133.375
Agriculture,FIN,AUS,5734.140625
Agriculture,RoW,AUS,-73698953.90234375
Agriculture,JPN,AUS,469598.94140625
Agriculture,TUR,AUS,855539.578125
Agriculture,ITA,AUS,742354.669921875
Agriculture,AUT,AUS,7074.041015625
Agriculture,IND,AUS,-1532015.869140625
Agriculture,RUS,AUS,466.783203125
Agriculture,CZE,AUS,142906.16796875
Agriculture,MEX,AUS,420183.244140625
Agriculture,BRA,AUS,3720950.521484375
Agriculture,GRC,AUS,272571.50390625
Agriculture,USA,LVA,254269.33984375
Agriculture,LUX,LVA,48.310546875
Agriculture,SWE,LVA,-581520.490234375
Agriculture,DEU,LVA,741027.775390625
Agriculture,IDN,LVA,-86821.25
Agriculture,BGR,LVA,35468.0859375
Agriculture,GBR,LVA,-285.185546875
Agriculture,CAN,LVA,2574.626953125
Agriculture,KOR,LVA,215.470703125
Agriculture,CYP,LVA,1.37890625
Agriculture,BEL,LVA,337683.80078125
Agriculture,HUN,LVA,124470.70703125
Agriculture,PRT,LVA,2855.65625
Agriculture,POL,LVA,1186097.8359375
Agriculture,NLD,LVA,1863785.888671875
Agriculture,ROU,LVA,0.0
Agriculture,SVN,LVA,383.69140625
Agriculture,FRA,LVA,343802.013671875
Agriculture,EST,LVA,566645.888671875
Agriculture,SVK,LVA,621.20703125
Agriculture,LTU,LVA,10781021.18359375
Agriculture,ESP,LVA,85592.478515625
Agriculture,TWN,LVA,0.0
Agriculture,CHN,LVA,77435.974609375
Agriculture,AUS,LVA,83.869140625
Agriculture,LVA,LVA,0.0
Agriculture,IRL,LVA,143.615234375
Agriculture,DNK,LVA,748511.900390625
Agriculture,MLT,LVA,0.0
Agriculture,FIN,LVA,20038.2890625
Agriculture,RoW,LVA,-15306444.86328125
Agriculture,JPN,LVA,0.0
Agriculture,TUR,LVA,-368175.95703125
Agriculture,ITA,LVA,128439.533203125
Agriculture,AUT,LVA,78624.994140625
Agriculture,IND,LVA,-96080.140625
Agriculture,RUS,LVA,7755.271484375
Agriculture,CZE,LVA,81163.234375
Agriculture,MEX,LVA,-198.90625
Agriculture,BRA,LVA,1311.375
Agriculture,GRC,LVA,-6194.83984375
Agriculture,USA,IRL,4703534.435546875
Agriculture,LUX,IRL,11845.359375
Agriculture,SWE,IRL,-41766.6484375
Agriculture,DEU,IRL,2783871.166015625
Agriculture,IDN,IRL,-244709.4765625
Agriculture,BGR,IRL,2334.3125
Agriculture,GBR,IRL,9065621.3828125
Agriculture,CAN,IRL,650973.244140625
Agriculture,KOR,IRL,2382.8515625
Agriculture,CYP,IRL,14808.814453125
Agriculture,BEL,IRL,634472.02734375
Agriculture,HUN,IRL,160215.21484375
Agriculture,PRT,IRL,191705.09765625
Agriculture,POL,IRL,1295277.0859375
Agriculture,NLD,IRL,8494685.603515625
Agriculture,ROU,IRL,0.0
Agriculture,SVN,IRL,12.46484375
Agriculture,FRA,IRL,9636927.677734375
Agriculture,EST,IRL,213214.310546875
Agriculture,SVK,IRL,1547.5859375
Agriculture,LTU,IRL,336401.970703125
Agriculture,ESP,IRL,1181581.84375
Agriculture,TWN,IRL,0.0
Agriculture,CHN,IRL,350060.330078125
Agriculture,AUS,IRL,25941.908203125
Agriculture,LVA,IRL,48862.9140625
Agriculture,IRL,IRL,0.0
Agriculture,DNK,IRL,1187132.75390625
Agriculture,MLT,IRL,0.0
Agriculture,FIN,IRL,214440.4140625
Agriculture,RoW,IRL,-41359001.146484375
Agriculture,JPN,IRL,9697.390625
Agriculture,TUR,IRL,-238397.779296875
Agriculture,ITA,IRL,317047.833984375
Agriculture,AUT,IRL,24101.404296875
Agriculture,IND,IRL,-549371.74609375
Agriculture,RUS,IRL,325.310546875
Agriculture,CZE,IRL,86959.650390625
Agriculture,MEX,IRL,33445.171875
Agriculture,BRA,IRL,187316.060546875
Agriculture,GRC,IRL,-17056.0546875
Agriculture,USA,DNK,8473313.927734375
Agriculture,LUX,DNK,211466.8125
Agriculture,SWE,DNK,-2965407.947265625
Agriculture,DEU,DNK,44047882.771484375
Agriculture,IDN,DNK,-2063387.48828125
Agriculture,BGR,DNK,159994.451171875
Agriculture,GBR,DNK,1136088.5078125
Agriculture,CAN,DNK,2255868.734375
Agriculture,KOR,DNK,257170.39453125
Agriculture,CYP,DNK,2954.15625
Agriculture,BEL,DNK,3460466.205078125
Agriculture,HUN,DNK,952334.298828125
Agriculture,PRT,DNK,462032.416015625
Agriculture,POL,DNK,12711405.00390625
Agriculture,NLD,DNK,41701259.828125
Agriculture,ROU,DNK,0.0
Agriculture,SVN,DNK,33755.9921875
Agriculture,FRA,DNK,13021888.126953125
Agriculture,EST,DNK,1277358.59375
Agriculture,SVK,DNK,222988.05078125
Agriculture,LTU,DNK,7040646.974609375
Agriculture,ESP,DNK,6693048.9375
Agriculture,TWN,DNK,0.0
Agriculture,CHN,DNK,1066323.248046875
Agriculture,AUS,DNK,36561.98046875
Agriculture,LVA,DNK,7479613.529296875
Agriculture,IRL,DNK,576113.57421875
Agriculture,DNK,DNK,0.0
Agriculture,MLT,DNK,2280.3125
Agriculture,FIN,DNK,1648759.56640625
Agriculture,RoW,DNK,-169150296.50195312
Agriculture,JPN,DNK,657548.6171875
Agriculture,TUR,DNK,-1546335.673828125
Agriculture,ITA,DNK,5181426.8515625
Agriculture,AUT,DNK,283934.755859375
Agriculture,IND,DNK,-1585449.8203125
Agriculture,RUS,DNK,224301.6484375
Agriculture,CZE,DNK,708890.0546875
Agriculture,MEX,DNK,44171.736328125
Agriculture,BRA,DNK,983989.75390625
Agriculture,GRC,DNK,-66827.779296875
Agriculture,USA,MLT,358973.62890625
Agriculture,LUX,MLT,0.0
Agriculture,SWE,MLT,-2603.615234375
Agriculture,DEU,MLT,405083.818359375
Agriculture,IDN,MLT,-20429.66015625
Agriculture,BGR,MLT,8426.353515625
Agriculture,GBR,MLT,27418.20703125
Agriculture,CAN,MLT,91303.908203125
Agriculture,KOR,MLT,767.162109375
Agriculture,CYP,MLT,3078.224609375
Agriculture,BEL,MLT,30469.11328125
Agriculture,HUN,MLT,261297.787109375
Agriculture,PRT,MLT,692.310546875
Agriculture,POL,MLT,2876.248046875
Agriculture,NLD,MLT,899537.40234375
Agriculture,ROU,MLT,0.0
Agriculture,SVN,MLT,1668.748046875
Agriculture,FRA,MLT,671858.509765625
Agriculture,EST,MLT,7494.109375
Agriculture,SVK,MLT,183379.861328125
Agriculture,LTU,MLT,0.0
Agriculture,ESP,MLT,152316.435546875
Agriculture,TWN,MLT,0.0
Agriculture,CHN,MLT,22080.796875
Agriculture,AUS,MLT,926.134765625
Agriculture,LVA,MLT,6686.921875
Agriculture,IRL,MLT,9750.767578125
Agriculture,DNK,MLT,16280.951171875
Agriculture,MLT,MLT,0.0
Agriculture,FIN,MLT,0.0
Agriculture,RoW,MLT,-4195550.09765625
Agriculture,JPN,MLT,936.421875
Agriculture,TUR,MLT,-26484.18359375
Agriculture,ITA,MLT,974280.78515625
Agriculture,AUT,MLT,8953.544921875
Agriculture,IND,MLT,-19336.1328125
Agriculture,RUS,MLT,105.173828125
Agriculture,CZE,MLT,1033.947265625
Agriculture,MEX,MLT,18936.056640625
Agriculture,BRA,MLT,4615.876953125
Agriculture,GRC,MLT,-17078.583984375
Agriculture,USA,FIN,1814920.763671875
Agriculture,LUX,FIN,20188.068359375
Agriculture,SWE,FIN,598015.33984375
Agriculture,DEU,FIN,5256162.03515625
Agriculture,IDN,FIN,-227986.830078125
Agriculture,BGR,FIN,663067.814453125
Agriculture,GBR,FIN,294640.978515625
Agriculture,CAN,FIN,479459.642578125
Agriculture,KOR,FIN,5447.70703125
Agriculture,CYP,FIN,43748.22265625
Agriculture,BEL,FIN,1489472.302734375
Agriculture,HUN,FIN,628576.021484375
Agriculture,PRT,FIN,19204.96875
Agriculture,POL,FIN,6205114.154296875
Agriculture,NLD,FIN,12945057.583984375
Agriculture,ROU,FIN,0.0
Agriculture,SVN,FIN,350.17578125
Agriculture,FRA,FIN,2208229.4296875
Agriculture,EST,FIN,5226236.4375
Agriculture,SVK,FIN,749.884765625
Agriculture,LTU,FIN,3511603.28125
Agriculture,ESP,FIN,4637315.46484375
Agriculture,TWN,FIN,0.0
Agriculture,CHN,FIN,396257.28515625
Agriculture,AUS,FIN,26118.599609375
Agriculture,LVA,FIN,7110644.419921875
Agriculture,IRL,FIN,357053.779296875
Agriculture,DNK,FIN,8146108.150390625
Agriculture,MLT,FIN,0.0
Agriculture,FIN,FIN,0.0
Agriculture,RoW,FIN,-90228621.421875
Agriculture,JPN,FIN,20354.51171875
Agriculture,TUR,FIN,-90321.73828125
Agriculture,ITA,FIN,1113659.365234375
Agriculture,AUT,FIN,76381.609375
Agriculture,IND,FIN,-597501.982421875
Agriculture,RUS,FIN,5486191.716796875
Agriculture,CZE,FIN,124195.357421875
Agriculture,MEX,FIN,106458.720703125
Agriculture,BRA,FIN,2611407.349609375
Agriculture,GRC,FIN,170251.90234375
Agriculture,USA,RoW,4072164599.4609375
Agriculture,LUX,RoW,-272938.720703125
Agriculture,SWE,RoW,-30399003.931640625
Agriculture,DEU,RoW,159932102.81445312
Agriculture,IDN,RoW,-2342814287.2734375
Agriculture,BGR,RoW,146609668.84960937
Agriculture,GBR,RoW,-75550412.060546875
Agriculture,CAN,RoW,1104735327.8398437
Agriculture,KOR,RoW,22831285.33984375
Agriculture,CYP,RoW,-3238732.736328125
Agriculture,BEL,RoW,43389105.669921875
Agriculture,HUN,RoW,249801710.50585937
Agriculture,PRT,RoW,3965600.513671875
Agriculture,POL,RoW,184741314.41796875
Agriculture,NLD,RoW,156057434.05664062
Agriculture,ROU,RoW,0.0
Agriculture,SVN,RoW,-2380084.416015625
Agriculture,FRA,RoW,843792239.59179687
Agriculture,EST,RoW,22729476.0234375
Agriculture,SVK,RoW,-384111.37109375
Agriculture,LTU,RoW,46496966.568359375
Agriculture,ESP,RoW,-107719691.87890625
Agriculture,TWN,RoW,0.0
Agriculture,CHN,RoW,150855349.0234375
Agriculture,AUS,RoW,-394721021.1796875
Agriculture,LVA,RoW,48408295.220703125
Agriculture,IRL,RoW,6418016.36328125
Agriculture,DNK,RoW,274429935.72070312
Agriculture,MLT,RoW,1095023.75
Agriculture,FIN,RoW,-10388361.4296875
Agriculture,RoW,RoW,0.0
Agriculture,JPN,RoW,31981356.451171875
Agriculture,TUR,RoW,-633673348.27539062
Agriculture,ITA,RoW,-69035150.794921875
Agriculture,AUT,RoW,11663779.83984375
Agriculture,IND,RoW,-2187183374.7050781
Agriculture,RUS,RoW,-320150596.82226562
Agriculture,CZE,RoW,38581263.490234375
Agriculture,MEX,RoW,-72344528.341796875
Agriculture,BRA,RoW,-609123374.16992187
Agriculture,GRC,RoW,-181646380.02929687
Agriculture,USA,JPN,219920209.12890625
Agriculture,LUX,JPN,1386.525390625
Agriculture,SWE,JPN,-7365.447265625
Agriculture,DEU,JPN,648772.6953125
Agriculture,IDN,JPN,-27565048.716796875
Agriculture,BGR,JPN,48904.994140625
Agriculture,GBR,JPN,86844.123046875
Agriculture,CAN,JPN,44405927.125
Agriculture,KOR,JPN,5363389.5625
Agriculture,CYP,JPN,65.388671875
Agriculture,BEL,JPN,399263.927734375
Agriculture,HUN,JPN,75938.109375
Agriculture,PRT,JPN,50578.65625
Agriculture,POL,JPN,39029.771484375
Agriculture,NLD,JPN,1169867.9921875
Agriculture,ROU,JPN,0.0
Agriculture,SVN,JPN,342.427734375
Agriculture,FRA,JPN,938202.677734375
Agriculture,EST,JPN,183.326171875
Agriculture,SVK,JPN,254.75390625
Agriculture,LTU,JPN,248.43359375
Agriculture,ESP,JPN,164185.17578125
Agriculture,TWN,JPN,0.0
Agriculture,CHN,JPN,13485818.83984375
Agriculture,AUS,JPN,4786223.943359375
Agriculture,LVA,JPN,129.623046875
Agriculture,IRL,JPN,32370.294921875
Agriculture,DNK,JPN,917123.078125
Agriculture,MLT,JPN,52679.3828125
Agriculture,FIN,JPN,16827.056640625
Agriculture,RoW,JPN,-242487685.8984375
Agriculture,JPN,JPN,0.0
Agriculture,TUR,JPN,-365624.482421875
Agriculture,ITA,JPN,228092.548828125
Agriculture,AUT,JPN,20656.796875
Agriculture,IND,JPN,-2081299.0
Agriculture,RUS,JPN,1070280.185546875
Agriculture,CZE,JPN,576263.3125
Agriculture,MEX,JPN,461529.86328125
Agriculture,BRA,JPN,2223661.337890625
Agriculture,GRC,JPN,-3994.96875
Agriculture,USA,TUR,99803497.669921875
